TIMESTAMP,NEE,VPD,USTAR,TA,SW_IN,H,LE
201006130230,-9999,0.831097,0.09474,13.02,-1.9,-4.301,-0.8099
201006130300,-9999,0.795306,0.1724,13.14,-2.02,4.4,0.05062
201006130330,-9999,0.753831,0.05801,13.25,-1.97,0.2553,-0.7621
201006130400,-9999,0.720544,0.04317,13.19,-2.02,-1.233,0.1733
201006130430,-9999,0.696013,0.06224,12.92,-2.02,1.758,-1.507
201006130500,-9999,0.641561,0.1352,12.69,-0.08,-0.6955,-2.064
201006130530,-9999,0.601177,0.1275,12.56,16.4,-5.993,-2.385
201006130600,-9999,0.593588,0.05837,12.74,55.04,-0.3049,3.585
201006130630,-9999,0.685753,0.03689,13.57,90.52,-0.9219,12.77
201006130700,-9999,1.09221,0.1282,14.79,195.95,39.22,61.39
201006130730,-9999,3.48106,0.4062,17.07,379.25,-9999,150.1
201006130800,-9999,5.94252,0.264,18.71,328.62,85.23,132.3
201006130830,-9999,5.82981,0.2225,18.14,463.78,66.88,77.83
201006130900,-9999,7.16386,0.2111,19.38,641.91,119.1,109.9
201006130930,-0.635,7.48616,0.2417,19.41,439.55,90.19,105.9
201006131000,-3.854,7.84993,0.2686,19.37,491.79,92.46,114.7
201006131030,-6.125,10.3805,0.3877,20.96,873.11,295.2,278.9
201006131100,-6.217,10.7204,0.4474,21.33,779.75,168.1,207.6
201006131130,-2.458,11.1615,0.4478,21.58,628.8,133.6,146.5
201006131200,-2.416,12.1114,0.2687,22.02,887.18,229.9,189.7
201006131230,-3.986,12.4993,0.3369,22.42,866.63,207.8,175.9
201006131300,-4.295,12.9233,0.4435,22.7,679.85,189.2,149.7
201006131330,-2.886,13.2718,0.2051,23.02,696.88,165.4,162.4
201006131400,-1.922,13.5862,0.2938,23.24,562.32,141.9,173.2
201006131430,-2.347,15.2434,0.2059,24.02,825.29,170.9,184.6
201006131500,-1.743,15.668,0.3864,24.28,708.65,148.3,166.6
201006131530,-0.494,16.0355,0.1457,24.42,755.51,220.6,220.3
201006131600,-0.719,16.319,0.3521,24.51,621.84,162.3,154.5
201006131630,-0.095,17.9243,0.2657,25.43,437.49,130.9,161.9
201006131700,1.653,18.4946,0.1202,25.64,392.07,61.48,120
201006131730,3.38,16.4582,0.2315,24.63,186.35,24.62,95.76
201006131800,1.493,15.6566,0.1623,24.31,109.15,0.339,26.27
201006131830,2.649,15.5912,0.1168,24.39,230.05,29.96,62.01
201006131900,2.007,16.772,0.1112,24.48,148.22,6.556,45.69
201006131930,2.046,15.5296,0.102,24.09,42.4,-2.053,15.21
201006132000,1.544,12.7401,0.04961,22.98,5.38,-0.4727,1.404
201006132030,-9999,9.86162,0.09177,21.43,-2.28,-14.97,19.75
201006132100,-9999,7.19172,0.03997,20.42,-2.04,1.762,-2.605
201006132130,-9999,5.33727,0.08206,19.41,-2.12,8.912,-2.059
201006132200,-9999,4.62075,0.08593,19.04,-2.02,-4.333,3.395
201006132230,-9999,3.70592,0.1622,18.08,-2.02,16.27,18.16
201006132300,-9999,4.09111,0.2151,17.75,-2.02,-9999,-9999
201006132330,-9999,3.90683,0.1314,17.41,-2.02,9.32,-16.33
201006140000,-9999,3.44808,0.2014,17.25,-2.02,-24.51,13.53
201006140030,-9999,3.19669,0.1273,16.85,-2.02,-7.25,5.777
201006140100,-9999,2.79142,0.1653,16.38,-2.08,5.574,-4.845
201006140130,2.041,2.19057,0.04168,15.85,-1.74,-0.6766,0.4016
201006140200,-9999,1.88298,0.06596,15.47,-2.03,7.009,-1.813
201006140230,-9999,1.61326,0.2164,14.93,-2.04,2.119,-10.4
201006140300,-9999,1.39296,0.1427,14.58,-2.02,3.289,-11.82
201006140330,-9999,1.21633,0.0888,14.3,-2.02,-6.078,-0.7228
201006140400,-9999,1.07506,0.1076,13.87,-2.02,1.769,0.8096
201006140430,-9999,0.916265,0.07006,13.76,-2.02,-7.302,0.6583
201006140500,-9999,0.863509,0.09878,13.83,0.5,-4.121,-4.304
201006140530,-9999,1.00568,0.08899,14.27,27.24,-4.319,-2.667
201006140600,-9999,2.34327,0.1738,15.98,90.93,-4.736,20.23
201006140630,-9999,3.86708,0.2558,17.12,177.05,-22.98,52.72
201006140700,-9999,5.2758,0.3893,18.26,273.12,-9999,92.05
201006140730,-9999,6.38532,0.4189,19.15,369.08,-9999,94.11
201006140800,-2.412,8.26411,0.366,20.4,471.05,45.37,100.6
201006140830,-0.895,9.2955,0.3879,20.92,447.43,57.75,90.55
201006140900,-2.271,10.0854,0.319,21.35,481.04,63.11,107.3
201006140930,-6.263,11.5378,0.3607,22.43,723.02,186.5,176.5
201006141000,-5.291,13.7259,0.2239,23.42,807.81,212.2,175.2
201006141030,-4.152,14.8283,0.3163,23.88,542.15,-9999,137.4
201006141100,1.329,17.2413,0.1964,25.3,910.49,214.5,281
201006141130,0.111,19.7666,0.3597,26.34,968.68,350.7,334.1
201006141200,-6.544,20.6715,0.2977,26.73,1024.41,285.4,245.8
201006141230,-4.788,20.6421,0.3791,26.7,740.15,185.9,199
201006141300,-5.769,21.1485,0.4853,26.62,828.71,237.6,241.7
201006141330,-6.823,23.7039,0.4535,27.87,939.35,292.9,179.3
201006141400,-1.88,21.099,0.2466,27.07,569.43,-9999,-9999
201006141430,-1.115,16.5203,0.5473,24.89,651.73,146.2,183.3
201006141500,-0.745,18.4684,0.3666,25.95,837.03,167.7,200.5
201006141530,0.085,23.0903,0.3012,27.93,789.51,248.7,247.9
201006141600,-1.487,25.1831,0.1841,28.79,655.1,183.3,172.7
201006141630,-3.549,25.7398,0.5138,28.51,611.89,145.2,184.3
201006141700,-0.699,24.9593,0.4551,28.2,248.66,57.64,87.39
201006141730,0.62,24.2477,0.4841,27.83,301.94,75.9,159
201006141800,-9999,26.1417,0.4465,28.49,309.1,34.61,67.52
201006141830,0.519,24.8206,0.601,28.07,238.33,40.28,148
201006141900,2.13,23.4157,0.4187,27.28,132.77,-2.109,92.24
201006141930,3.892,21.4581,0.3252,26.43,54.54,-16.8,29.36
201006142000,-9999,18.0089,0.2924,24.68,8.74,-55.23,25.47
201006142030,7.247,15.9513,0.2597,23.1,-2.02,-49.84,14.21
201006142100,5.677,17.1609,0.3684,22.8,-2.02,-48.16,58.14
201006142130,4.007,16.4339,0.2349,22.09,-2.03,-31.84,17.76
201006142200,5.013,14.9822,0.2764,21.17,-2.4,-36.83,27.66
201006142230,-9999,14.4326,0.1318,20.94,-2.54,8.201,-11.81
201006142300,-9999,11.3038,0.2133,19.51,-2.68,8.472,-7.079
201006142330,-9999,9.89767,0.1949,18.76,-2.96,-43.41,31.05
201006150000,-9999,7.94599,0.08807,17.42,-2.82,-10.35,5.327
201006150030,-9999,7.60684,0.08431,16.87,-2.21,-18.73,15.09
201006150100,0.399,8.33549,0.08077,17.09,-2.1,-6.605,5.755
201006150130,2.858,7.58372,0.07741,16.41,-2.02,-11.44,9.788
201006150200,-9999,7.11667,0.1298,16.14,-2.24,-10.94,5.993
201006150230,-9999,5.73995,0.03668,15.19,-2.23,-2.829,-5.583
201006150300,-9999,5.52957,0.09147,14.95,-2.29,11.11,-4.473
201006150330,-9999,5.39203,0.1113,14.55,-2.15,-11.9,7.076
201006150400,-9999,5.82457,0.09104,14.79,-2.42,-12.11,8.752
201006150430,-9999,4.20633,0.1692,13.69,-2.09,-28.14,25.22
201006150500,-9999,4.37058,0.1449,13.53,-0.18,-17.19,11.78
201006150530,-9999,5.10904,0.249,14,28.94,-34.32,26.95
201006150600,-9999,6.06977,0.2544,15.19,99.07,-19.99,47.67
201006150630,-9999,7.18538,0.3683,16.21,190.48,-2.473,69.88
201006150700,-2.906,8.21647,0.4605,16.64,290.05,33.19,96.13
201006150730,-1.728,9.12085,0.4906,17.12,392.29,53.65,120.2
201006150800,-1.523,9.75181,0.5054,17.58,492.5,99.47,131.6
201006150830,-6.062,10.6644,0.3815,18.42,584.47,107.6,84.38
201006150900,-1.427,11.766,0.3163,19.19,673.54,125.6,138.6
201006150930,-9999,13.2044,0.2327,19.93,748.03,193.5,104.2
201006151000,-1.616,14.903,0.2847,21.04,814.99,132.2,115.5
201006151030,-3.736,16.5724,0.287,21.98,873.47,196.6,200.7
201006151100,-3.577,16.062,0.4199,21.46,930.05,294.6,252.1
201006151130,-2.48,16.9141,0.2511,21.94,963.57,251.8,212.3
201006151200,-1.489,17.3588,0.251,22.31,985.34,274.7,197.7
201006151230,-2.414,17.6285,0.4009,22.61,1004.23,252.7,218.1
201006151300,-1.565,18.0413,0.3671,22.78,679.34,166.9,164.9
201006151330,-2.353,19.5463,0.2423,23.65,741.5,208.5,209
201006151400,-1.565,20.5472,0.3261,24.01,756.69,226.2,219.5
201006151430,-2.626,21.6865,0.6098,24.43,925.86,245.9,228.8
201006151500,-2.865,23.1722,0.5216,25,868.34,186.1,151.2
201006151530,-2.669,24.0007,0.6762,25.36,813.25,223.7,159.4
201006151600,-3.945,24.5767,0.6216,25.59,746.32,199.8,175.6
201006151630,-2.735,23.6817,0.6362,25.04,639.48,179.1,172.3
201006151700,-2.627,24.1232,0.6905,25.31,534.21,156.8,177
201006151730,-0.995,23.8799,0.6694,25.07,397.2,83.92,124.9
201006151800,-0.968,23.4039,0.5777,24.93,340.39,70.68,102.3
201006151830,0.372,21.5076,0.5717,24.06,232.44,7.453,-9999
201006151900,1.519,20.0908,0.5449,23.43,136.9,13.57,54.22
201006151930,2.784,18.4751,0.4786,22.55,57.86,-28.8,37.61
201006152000,2.088,16.5007,0.3927,21.32,9.11,-10.96,9.364
201006152030,5.559,14.6395,0.421,20.07,-2.03,-58.01,23.65
201006152100,3.425,13.522,0.2889,19.38,-2.66,-30.65,15.92
201006152130,4.733,12.7184,0.3676,18.8,-2.02,-48.4,24.52
201006152200,2.22,12.3474,0.2563,18.53,-2.1,-20.72,8.708
201006152230,5.072,11.259,0.2437,17.81,-2.18,-27.93,14.36
201006152300,-9999,11.0142,0.3434,17.69,-2.02,-50.53,33.02
201006152330,-9999,10.5923,0.2105,17.55,-1.93,-15.38,18.26
201006160000,3.093,11.1694,0.1947,17.88,-2.02,-10.88,11.96
201006160030,2.218,10.5507,0.1486,17.59,-2.09,-8.658,10.72
201006160100,-9999,9.01491,0.1977,16.5,-2.91,-7.757,8.165
201006160130,-9999,8.0316,0.1186,15.75,-2.42,-20.9,9.899
201006160200,-9999,7.69365,0.1022,15.47,-3.13,-5.199,2.552
201006160230,3.641,6.33939,0.1073,14.42,-2.49,-10.61,3.547
201006160300,2.055,5.44715,0.09487,13.57,-2.75,-6.38,1.327
201006160330,1.31,4.24914,0.1147,12.41,-2.02,-1.288,4.326
201006160400,-9999,3.8377,0.06711,11.98,-1.99,-11.7,9.328
201006160430,-9999,3.77395,0.1223,12.13,-2.39,-9999,29.81
201006160500,-9999,2.87898,0.1097,11.19,-1.23,4.441,1.717
201006160530,-9999,2.56737,0.06201,10.94,15.72,-4.928,1.902
201006160600,-9999,2.88924,0.08403,11.44,37.23,-10.69,12.33
201006160630,-9999,3.0576,0.07662,11.94,67.61,-7.549,5.792
201006160700,-9999,3.26943,0.1675,13.1,129.69,7.169,-4.277
201006160730,-9999,4.55691,0.1471,14.72,184.17,7.356,42.78
201006160800,-9999,6.41084,0.2396,16.51,466.66,109.8,145.3
201006160830,-9999,9.68884,0.2128,18.02,450.05,75.16,-9999
201006160900,-1.628,11.2734,0.3111,18.9,668.65,153.4,167.4
201006160930,-9999,12.9324,0.3515,19.74,745.98,302.8,109.1
201006161000,-9.945,13.8806,0.2008,20.21,797.17,216.9,128.8
201006161030,-8.378,14.6716,0.2913,20.75,816.34,203.7,168.3
201006161100,-8.562,16.7667,0.3705,22.08,842.14,358,238.3
201006161130,-5.597,17.2226,0.3503,22.15,1120.81,293.8,151
201006161200,-6.638,18.2079,0.4875,23.31,961.18,385.3,212.6
201006161230,-7.069,17.7032,0.1465,23.07,872.65,216.2,176.8
201006161300,-4.7,17.5285,0.4376,22.98,553.04,182,167.3
201006161330,-7.084,17.5869,0.3415,23.12,649.73,156.6,147.1
201006161400,-0.985,18.2373,0.5958,23.56,682.31,181.8,117.9
201006161430,-5.789,18.6968,0.5493,23.95,790.68,179,158.6
201006161500,-5.121,18.212,0.5374,23.71,627.83,107.2,114.7
201006161530,-3.012,19.2082,0.4728,24.31,644.49,149.8,143.4
201006161600,-2.39,18.9763,0.4991,24.01,570.89,164.3,184
201006161630,-2.532,19.2473,0.477,24.16,633.64,179.8,178.9
201006161700,-0.832,18.7452,0.215,23.84,387.45,75.69,105.7
201006161730,0.377,18.4109,0.2042,23.52,254.14,47.64,94.18
201006161800,0.938,18.0075,0.2446,23.26,152.87,18.9,64.87
201006161830,0.365,17.9269,0.1873,23.36,188.19,18.69,61.35
201006161900,0.394,17.7067,0.1593,23.15,148.6,6.498,39.84
201006161930,1.205,16.9082,0.1164,22.8,56.14,0.03943,10.44
201006162000,0.53,14.0631,0.2082,21.63,12.23,18.85,-9999
201006162030,3.516,11.654,0.2307,20.32,-1.31,-11.57,12.49
201006162100,4.395,9.42805,0.2114,18.86,-2.03,-9.962,16.35
201006162130,4.691,8.73435,0.2176,18.18,-2.02,-23.77,15.71
201006162200,4.601,8.36678,0.2775,17.73,-2.02,-32.5,17.12
201006162230,4.376,8.08804,0.2821,17.48,-2.02,-26.39,17.43
201006162300,4.137,8.05248,0.3642,17.34,-2.02,-28.83,21.2
201006162330,3.892,7.89103,0.2947,17.18,-2.02,-24.78,17.96
201006170000,3.258,7.71585,0.2225,16.92,-2.02,-19.88,11.21
201006170030,4.533,7.31296,0.253,16.62,-2.02,-23.91,11.96
201006170100,5.951,6.74051,0.2654,16.23,-2.02,-25.3,17.2
201006170130,6.379,6.00407,0.2763,15.58,-2.02,-29.16,13.84
201006170200,1.115,4.89512,0.1686,14.64,-2.14,-10.23,2.056
201006170230,-9999,4.15979,0.114,14.02,-2.15,-5.83,1.911
201006170300,2.944,3.26599,0.09805,13.24,-2.12,-4.563,1.755
201006170330,2.785,2.61444,0.0623,12.74,-2.02,-3.532,-0.6188
201006170400,-9999,2.07805,0.1007,11.92,-2.09,-1.419,-4.291
201006170430,3.123,1.80295,0.06092,11.64,-2.02,-5.184,2.231
201006170500,-9999,1.57061,0.06184,11.41,-0.06,-6.259,1.735
201006170530,-9999,1.82443,0.1115,11.9,28.8,-9.841,4.147
201006170600,-9999,3.09848,0.1405,13.59,96.59,-1.005,13.03
201006170630,-9999,4.1291,0.305,14.63,187.85,-9999,55.15
201006170700,-9999,5.53908,0.3359,15.91,286.54,21.39,81.6
201006170730,-9999,6.88031,0.3997,16.91,388.75,50.99,72.07
201006170800,-9999,8.02474,0.4835,17.74,491.07,105.4,81.42
201006170830,-4.704,9.55719,0.504,18.77,584.91,188.2,144.9
201006170900,-3.382,10.7839,0.3498,19.54,674.86,100.4,85.6
201006170930,-4.933,12.3177,0.5846,20.33,754.65,-9999,-9999
201006171000,-5.949,14.5396,0.5417,21.42,822.71,199.8,160.2
201006171030,-3.992,15.4069,0.4585,21.94,883.09,317.3,217.7
201006171100,-3.082,16.0167,0.3876,22.36,931.59,189.3,105.3
201006171130,-4.562,17.6449,0.413,23.1,967.76,327.5,293.1
201006171200,-3.285,19.0266,0.4482,23.42,994.6,236,202.6
201006171230,-2.438,20.7549,0.3005,24.4,999.57,244.8,136.7
201006171300,-0.254,22.1702,0.3445,24.49,1005.89,167.9,118.5
201006171330,-0.731,24.1377,0.3276,25.09,986.69,261.4,-9999
201006171400,-2.262,25.5215,0.3225,25.87,949.99,320.8,170.6
201006171430,0.432,26.6465,0.3671,26.12,914.11,255,214.6
201006171500,-3.29,27.5226,0.3891,26.71,853.68,268.2,199
201006171530,-5.136,28.568,0.3139,27.49,780.85,340.1,217.5
201006171600,-0.309,29.2549,0.337,27.7,707.07,154.8,111.3
201006171630,-5.205,30.1658,0.3068,27.93,622.82,226,161.7
201006171700,-3.605,30.9845,0.4758,28.57,525.41,209.1,191.4
201006171730,-3.777,30.8539,0.2577,28.2,423.49,100.2,-9999
201006171800,-0.332,32.3556,0.1399,28.47,323.66,59.94,61.02
201006171830,0.444,30.6793,0.275,27.83,225.73,24.46,82.85
201006171900,1.066,28.943,0.1949,27.09,133.84,1.754,33.45
201006171930,0.913,26.0394,0.1171,25.99,53.55,-6.67,16.92
201006172000,0.863,22.2396,0.06692,24.39,5.92,-3.166,2.58
201006172030,1.505,18.4918,0.04962,22.56,-2.36,-2.209,-2.689
201006172100,-9999,14.647,0.05974,20.87,-3.48,6.787,-3.166
201006172130,-9999,12.1611,0.09029,19.7,-2.02,-24.16,33.83
201006172200,-9999,10.6334,0.09679,18.9,-2.02,-8.603,10.31
201006172230,-9999,10.0648,0.1319,18.3,-2.02,-7.937,8.613
201006172300,-9999,10.0508,0.1321,18.04,-2.02,-2.911,11.91
201006172330,6.714,8.82138,0.1745,17.27,-2.02,-15.84,28.3
201006180000,-9999,9.92817,0.2507,17.76,-1.32,-25.05,53.99
201006180030,-9999,11.9811,0.3114,19.21,-0.63,-9999,203.8
201006180100,-9999,11.37,-9999,19.37,-3.68,-9999,-9999
201006180130,-9999,7.07093,-9999,17.1,3.92,-9999,-9999
201006180200,-9999,7.27841,-9999,17.44,-0.08,-9999,-9999
201006180230,-9999,7.61212,-9999,17.5,-2,-9999,-9999
201006180300,-9999,8.0237,-9999,17.75,-2.02,-9999,-9999
201006180330,-9999,7.96816,-9999,17.48,-2.02,-9999,-9999
201006180400,-9999,8.08588,-9999,17.57,-2.02,-9999,-9999
201006180430,-9999,7.07739,-9999,16.98,-3.61,-9999,-9999
201006180500,-9999,5.20922,-9999,15.48,-0.35,-9999,-9999
201006180530,-9999,5.01686,-9999,15.61,20.49,-9999,-9999
201006180600,-9999,5.98094,-9999,16.63,90.82,-9999,-9999
201006180630,-9999,6.75183,-9999,17.77,166.9,-9999,-9999
201006180700,-9999,7.67844,-9999,18.51,107.23,-9999,-9999
201006180730,-9999,7.11953,-9999,18.49,237.56,-9999,-9999
201006180800,-9999,10.2283,-9999,20.28,438.95,-9999,-9999
201006180830,-9999,11.128,-9999,20.82,539.47,-9999,-9999
201006180900,-9999,11.9774,-9999,21.4,540.74,-9999,-9999
201006180930,-9999,13.4735,-9999,22.46,616.39,-9999,-9999
201006181000,-9999,16.3851,-9999,24.43,735.63,-9999,-9999
201006181030,-9999,16.2368,-9999,24.3,564.41,-9999,-9999
201006181100,-9999,18.5561,-9999,25.72,898.31,-9999,-9999
201006181130,-9999,19.3715,-9999,26.11,664.6,-9999,-9999
201006181200,-9999,19.8985,-9999,26.19,714.03,-9999,-9999
201006181230,-9999,21.3265,-9999,26.83,732.41,-9999,-9999
201006181300,-9999,22.7755,-9999,27.17,731.61,-9999,-9999
201006181330,-9999,23.5181,-9999,27.16,561.93,-9999,-9999
201006181400,-9999,24.1762,-9999,27.19,426.49,-9999,-9999
201006181430,-9999,27.5019,-9999,28.24,944.1,-9999,-9999
201006181500,-9999,28.4583,-9999,28.43,835.6,-9999,-9999
201006181530,-9999,28.8275,-9999,28.47,773.89,-9999,-9999
201006181600,-9999,29.5511,-9999,28.5,698.23,-9999,-9999
201006181630,-9999,30.0082,-9999,28.29,617.99,-9999,-9999
201006181700,-9999,29.6782,-9999,28.08,528.44,-9999,-9999
201006181730,-9999,29.4654,-9999,27.93,432.38,-9999,-9999
201006181800,-9999,28.7545,-9999,27.63,326.9,-9999,-9999
201006181830,-9999,23.0687,-9999,26.43,221.4,-9999,-9999
201006181900,-9999,21.6743,-9999,25.51,128.48,-9999,-9999
201006181930,-9999,20.872,-9999,24.66,51.41,-9999,-9999
201006182000,-9999,18.9151,-9999,23.31,6.9,-9999,-9999
201006182030,-9999,16.5867,-9999,21.82,-2.02,-9999,-9999
201006182100,-9999,15.1521,-9999,20.84,-2.56,-9999,-9999
201006182130,-9999,12.6595,-9999,19.5,-2.78,-9999,-9999
201006182200,-9999,11.5987,-9999,18.93,-3.23,-9999,-9999
201006182230,-9999,10.2185,-9999,18.72,-2.02,-9999,-9999
201006182300,-9999,9.61187,0.4972,19.36,-2.03,-40.52,-6.209
201006182330,6.195,8.69742,0.5188,19.13,-2.02,-39.55,7.83
201006190000,3.418,7.97289,0.4125,18.73,-2.02,-30.92,9.82
201006190030,3.826,6.65618,0.406,17.77,-2.02,-24.39,11.01
201006190100,4.317,6.20286,0.4533,17.31,-2.02,-33.67,13.84
201006190130,3.556,5.84957,0.3791,17.01,-2.02,-29.02,9.267
201006190200,3.223,5.47663,0.372,16.59,-2.02,-27.94,10.02
201006190230,2.715,5.22334,0.2769,16.23,-2.03,-24.6,5.691
201006190300,1.767,4.69816,0.205,15.79,-2.02,-12.14,2.899
201006190330,3.71,4.21984,0.1743,15.22,-2.02,-9.92,3.153
201006190400,-9999,3.5553,0.06039,14.67,-2.02,3.627,-0.1486
201006190430,-9999,2.7267,0.08187,13.68,-2.02,3.767,0.9429
201006190500,-9999,2.36062,0.09586,13.38,0.45,-25.16,6.574
201006190530,6.561,3.1942,0.231,14.34,20.88,-38.76,3.274
201006190600,1.15,3.80461,0.1249,15.22,82.97,-2.035,7.857
201006190630,-2.505,4.69063,0.2795,16.22,169.38,11.47,34.81
201006190700,-3.658,5.40017,0.4599,16.77,265.72,46.51,58.6
201006190730,-7.57,6.1293,0.32,17.53,361.43,109.1,70.34
201006190800,-7.889,7.19976,0.3517,18.55,456.58,159.9,80.94
201006190830,-5.438,7.65813,0.4304,18.95,554.75,168.6,77.16
201006190900,-12.977,8.65302,0.455,19.79,642.89,289.4,113.9
201006190930,-9.672,10.3536,0.4854,21.09,719.62,295.2,109
201006191000,-8.303,11.5838,0.474,21.7,789.63,182.4,103.1
201006191030,-10.108,12.7657,0.4856,22.54,848.51,292,186.8
201006191100,-12.503,14.534,0.4159,23.67,893.17,-9999,256.6
201006191130,-9.059,16.2118,0.3599,24.89,926.66,275.2,145.7
201006191200,-9.32,17.4209,0.341,25.7,948.56,299.8,146.3
201006191230,-7.32,20.2536,0.5314,26.49,973.58,244.3,162.6
201006191300,-8.78,21.983,0.6159,27.17,973.51,290.7,214.3
201006191330,-5.651,23.6653,0.5739,27.75,966.95,200.4,149.6
201006191400,-4.588,25.0066,0.5165,28.07,939.31,177.8,175
201006191430,-7.003,26.8639,0.6266,28.68,894.18,248.6,238.8
201006191500,-7.346,27.6215,0.5513,29.25,781.81,278.1,218.1
201006191530,-3.752,26.9202,0.585,28.93,640.96,111.3,131.6
201006191600,-4.607,27.378,0.5427,29.14,574.44,136.8,146.9
201006191630,-3.598,28.4229,0.5778,29.44,617.94,152.1,137.6
201006191700,-3.586,29.2004,0.5042,29.46,504.29,117.3,177.8
201006191730,-2.71,29.7881,0.4903,29.58,412.05,79.12,126.2
201006191800,-1.243,29.315,0.5177,29.29,312.03,53.12,111.8
201006191830,-0.045,28.4401,0.4705,29.01,218.62,27.04,100.5
201006191900,0.913,26.9354,0.3208,28.5,129.46,-8.21,44.54
201006191930,0.748,24.5626,0.1362,27.53,43.78,-2.116,10.68
201006192000,2.146,20.812,0.08115,26.12,9.45,-4.939,4.013
201006192030,-9999,16.5193,0.07762,23.87,-2.02,-6.048,2.642
201006192100,2.403,13.6336,0.0542,22.43,-2.16,-0.01823,2.863
201006192130,5.652,12.6385,0.1625,21.52,-2.11,-26.29,9.612
201006192200,1.95,12.503,0.09587,21.13,-2.02,-10.98,9.126
201006192230,1.512,11.7044,0.09113,20.38,-2.04,-5.11,-0.7872
201006192300,-9999,10.6835,0.1522,19.56,-2.42,-40.26,40.4
201006192330,-9999,10.7845,0.2719,19.48,-2.08,-40.7,20.3
201006200000,3.47,10.6515,0.2114,19.24,-2.02,-29.46,11.1
201006200030,3.204,10.4231,0.2105,19.16,-2.04,-26.61,4.132
201006200100,-1.273,9.49282,0.1417,18.55,-2.37,-0.6283,-0.9471
201006200130,-9999,9.03053,0.0834,18.22,-2.12,-20.3,8.592
201006200200,-9999,6.92905,0.157,16.85,-3.15,2.863,-4.072
201006200230,-9999,6.89753,0.1111,16.8,-2.68,-6.937,-0.1348
201006200300,5.705,5.31245,0.1404,15.76,-2.02,-12.55,0.08046
201006200330,0.196,4.30916,0.1318,14.86,-2.1,3.205,0.8122
201006200400,4.339,4.02675,0.149,14.73,-2.02,-14.74,5.634
201006200430,4.978,3.98524,0.1659,14.66,-2.02,-16.64,4.254
201006200500,2.478,3.21031,0.1769,14.02,-0.22,-24.25,11.17
201006200530,-1.777,3.40299,0.2026,14.39,25.03,-12.33,5.338
201006200600,-9999,5.43114,0.3071,15.99,91.69,-55.35,50.25
201006200630,-5.412,8.98972,0.4594,18.3,179.26,-4.705,68.06
201006200700,-1.099,10.1056,0.5663,19.03,276.73,28.08,103.1
201006200730,-4.959,10.9628,0.5032,19.69,376.66,75.88,92.91
201006200800,-5.729,12.3908,0.4376,20.75,475.48,111.2,77.46
201006200830,-4.063,13.8748,0.446,21.71,568.66,114.1,102.6
201006200900,-8.445,15.0446,0.5014,22.37,655.42,183,142.8
201006200930,-2.624,16.145,0.4744,22.86,735.07,137.9,100.4
201006201000,-4.442,17.1024,0.6313,23.48,804.72,197.8,135.3
201006201030,-4.275,18.0554,0.4554,24.02,863.1,206.3,134.8
201006201100,-5.923,19.1004,0.5825,24.55,911.46,239.1,149
201006201130,-5.061,20.0147,0.3889,25.02,941.79,266.9,199.4
201006201200,-3.931,21.1264,0.432,25.71,961.32,250.1,183.1
201006201230,-3.054,22.1721,0.279,26.38,965.23,332.2,212.4
201006201300,-4.669,22.873,0.3701,26.83,961.69,271.7,153.7
201006201330,-2.427,23.3645,0.25,27.09,942.59,219.9,187.1
201006201400,-3.921,24.9999,0.378,27.92,919.54,245.3,153.4
201006201430,-2.516,25.35,0.1864,28.03,876,283.5,187.6
201006201500,-6.584,26.7959,0.3729,28.85,828.92,321.2,186.3
201006201530,-5.767,26.5395,0.2416,28.73,734.61,196.4,123.7
201006201600,-1.555,27.6343,0.2116,29.23,455.06,126.4,104
201006201630,-3.99,26.0823,0.2188,28.42,392.73,-9999,-9999
201006201700,-2.444,27.377,0.233,29.04,282.91,-9999,132.9
201006201730,0.295,25.4721,0.218,28.11,119.32,-15.43,-9999
201006201800,0.041,24.7985,0.1307,27.89,157.39,2.391,44.56
201006201830,-0.569,25.2633,0.3629,28.17,222.56,35.24,127.3
201006201900,0.6,24.9983,0.3244,28.02,165.34,14.41,99.3
201006201930,1.426,23.2789,0.3503,27.35,71.98,1.223,21.3
201006202000,2.407,20.508,0.4205,25.94,13.97,-19.68,64.84
201006202030,3.67,19.0472,0.3757,24.62,-2.09,-45.43,43.14
201006202100,3.305,18.0732,0.2153,23.41,-2.52,-26.64,30.39
201006202130,5.817,18.0618,0.3175,22.47,-2.06,-44.05,40.87
201006202200,4.451,18.0442,0.365,21.88,-2.09,-40.67,33.31
201006202230,1.323,15.9058,0.1629,20.62,-3.4,-8.766,2.97
201006202300,1.598,13.823,0.1033,19.12,-2.38,-6.941,5.493
201006202330,3.987,13.37,0.1741,18.85,-2.51,-14.95,1.114
201006210000,3.975,11.8625,0.1763,18.13,-2.14,-28.43,-0.6103
201006210030,2.373,11.6168,0.1911,17.7,-2.11,-19.97,18.02
201006210100,4.759,11.9459,0.2652,17.53,-2.21,-33.19,23.72
201006210130,4.677,12.4325,0.3429,17.65,-2.08,-45.64,33.21
201006210200,5.551,12.212,0.3499,17.48,-2.1,-52.52,39.93
201006210230,3.311,11.9222,0.459,17.23,-2.05,-40.23,33.15
201006210300,3.078,12.0737,0.4274,17.13,-2.08,-43.62,32.97
201006210330,4.441,10.9026,0.3562,16.35,-2.1,-37.62,17.37
201006210400,4.385,9.93702,0.3909,15.67,-2.02,-41.77,21.47
201006210430,1.943,9.42709,0.4721,15.38,-2.02,-48.92,28.13
